run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-27 20:46:54.432,10.0,149909504
2024-11-27 20:46:55.656,0.0,149909504
2024-11-27 20:46:56.871,0.0,149909504
2024-11-27 20:46:58.088,0.0,149909504
2024-11-27 20:46:59.304,20.0,149909504
2024-11-27 20:47:00.530,0.0,149909504
2024-11-27 20:47:01.748,0.0,149909504
2024-11-27 20:47:02.963,0.0,149909504
2024-11-27 20:47:04.178,19.9,149909504
2024-11-27 20:47:05.394,0.0,149909504
2024-11-27 20:47:06.610,0.0,149909504
2024-11-27 20:47:07.826,0.0,149909504
2024-11-27 20:47:09.042,10.0,149909504
2024-11-27 20:47:10.259,10.0,149909504
2024-11-27 20:47:11.475,0.0,150564864
2024-11-27 20:47:12.690,0.0,150564864
2024-11-27 20:47:13.909,30.0,152006656
2024-11-27 20:47:15.129,10.0,152006656
2024-11-27 20:47:16.345,0.0,152006656
2024-11-27 20:47:17.562,0.0,152006656
2024-11-27 20:47:18.777,10.0,152006656
2024-11-27 20:47:19.995,10.0,152006656
2024-11-27 20:47:21.212,0.0,152006656
2024-11-27 20:47:22.428,0.0,152006656
2024-11-27 20:47:23.645,10.0,152006656
2024-11-27 20:47:24.862,9.9,152006656
2024-11-27 20:47:26.076,0.0,152006656
2024-11-27 20:47:27.293,0.0,152006656
2024-11-27 20:47:28.509,19.9,152006656
2024-11-27 20:47:29.726,0.0,152006656
2024-11-27 20:47:30.945,10.0,152006656
2024-11-27 20:47:32.162,0.0,152006656
2024-11-27 20:47:33.379,0.0,152006656
2024-11-27 20:47:34.597,10.0,152006656
2024-11-27 20:47:35.813,10.0,152006656
2024-11-27 20:47:37.029,0.0,152006656
2024-11-27 20:47:38.245,0.0,152006656
2024-11-27 20:47:39.463,10.0,152006656
2024-11-27 20:47:40.678,10.0,152006656
2024-11-27 20:47:41.895,10.0,152006656
2024-11-27 20:47:43.111,0.0,152006656
2024-11-27 20:47:44.325,20.0,152006656
2024-11-27 20:47:45.544,20.0,152006656
2024-11-27 20:47:46.760,0.0,152006656
2024-11-27 20:47:47.975,0.0,152006656
2024-11-27 20:47:49.193,10.0,152006656
2024-11-27 20:47:50.409,10.0,152006656
2024-11-27 20:47:51.625,0.0,152006656
2024-11-27 20:47:52.842,0.0,152006656
2024-11-27 20:47:54.056,0.0,152006656
2024-11-27 20:47:55.273,10.0,152006656
2024-11-27 20:47:56.488,0.0,152006656
2024-11-27 20:47:57.705,0.0,152006656
2024-11-27 20:47:58.921,19.9,152006656
2024-11-27 20:48:00.140,20.0,152006656
2024-11-27 20:48:01.970,0.0,130121728
